insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,M9A 4X7,24 Mabelle Ave,Etobicoke,ON,CANADA,,Kelly Stewart,1996-06-08,2011,2,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0,bigballs@gmail.com,8554654009,8,301,none,1,2022,10,2025,Water Damage Claim,11,2021,Wind/Hail Claim
H,M9B 1T6,49 Prennan Ave,Etobicoke,ON,CANADA,,Stephen Rivera,1970-12-16,2024,3,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,bigballs@gmail.com,8554654009,13,150,electric,1,2022,1,2022,Other Type of Claim,9,2024,Wind/Hail Claim
H,M9B 1T6,73 Mattice Ave,Etobicoke,ON,CANADA,423,Rebecca Young,1963-05-13,2021,2,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,7818397978,8,301,radiant,1,2022,1,2024,Water Damage Claim,3,2025,Personal Property Claim
H,M9C 2H3,14 Allonsius Dr,Etobicoke,ON,CANADA,622,Michelle Perez,1956-07-20,2016,2,FALSE,TRUE,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,8554654009,5,301,oil,1,2022,8,2021,Liability Claim,9,2022,Wind/Hail Claim
H,M9C 1R1,8 Cherry Post Cres,Etobicoke,ON,CANADA,,Leonard Flores,1948-04-01,2023,3,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,16,301,electric,1,2022,5,2025,Fire Claim,6,2024,Wind/Hail Claim
H,M9W 3A5,16 Taber Rd,Etobicoke,ON,CANADA,17,Gregory Kennedy,1996-05-27,2021,3,FALSE,TRUE,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,7818397978,8,301,water,1,2022,6,2025,Personal Property Claim,10,2021,Personal Property Claim
H,M9W 1R9,287 Jeffcoat Dr,Etobicoke,ON,CANADA,153,Beverly Fowler,1963-04-09,2022,3,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,16,150,naturalgas,1,2022,5,2022,Wind/Hail Claim,2,2021,Personal Property Claim
H,M9B 1T6,60 Mattice Ave,Etobicoke,ON,CANADA,674,Scott Zimmerman,2006-08-09,2010,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,5,301,none,1,2022,9,2025,Other Type of Claim,8,2022,Liability Claim
H,M9C 1Y2,20 Grasspoint Cres,Etobicoke,ON,CANADA,34,Leslie Kelly,1956-12-10,2017,1,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,5,300,oil,1,2022,9,2025,Other Type of Claim,9,2022,Wind/Hail Claim
H,M9C 3Z7,27 Richland Cres,Etobicoke,ON,CANADA,460,Emily Gilbert,1982-03-18,2024,3,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,8554654009,16,301,electric,1,2022,3,2022,Fire Claim,12,2022,Water Damage Claim
H,M9W 1V4,25 Chilcot Ave,Etobicoke,ON,CANADA,616,Mark Evans,1981-08-28,2023,2,FALSE,TRUE,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,9,2025,Other Type of Claim,6,2021,Liability Claim
H,,15 Densmore Ave,Etobicoke,ON,CANADA,919,Randy Smith,2005-11-15,2021,1,FALSE,TRUE,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,11,2022,Water Damage Claim,7,2025,Personal Property Claim
H,M9W 1V4,8 Densmore Ave,Etobicoke,ON,CANADA,,Tammy Lam,1970-12-21,2015,3,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,16,150,electric,1,2022,9,2022,Personal Property Claim,8,2025,Fire Claim
H,,215 Mill Rd,Etobicoke,ON,CANADA,,Michael Lewis,1991-03-30,2011,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,13,150,water,1,2022,6,2024,Wind/Hail Claim,5,2022,Wind/Hail Claim
H,M9W 4N9,156 Jeffcoat Dr,Etobicoke,ON,CANADA,,Bradley Marquez,1989-09-30,2018,2,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,5,2024,Fire Claim,7,2023,Sewer Backup Claim
H,M9W 4S7,2 Bairstow Cres,Etobicoke,ON,CANADA,,Sharon Glass,1950-08-22,2021,1,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,8554654009,8,150,unknown,1,2022,6,2022,Personal Property Claim,9,2022,Water Damage Claim
H,M9W 1R9,25 Rosefair Cres,Etobicoke,ON,CANADA,,Danny James,1982-09-13,2019,2,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,8554654009,16,150,geothermal,1,2022,12,2022,Wind/Hail Claim,9,2022,Water Damage Claim
H,M9C 3T8,14 Saffron Cres,Etobicoke,ON,CANADA,999,Alexandra Martinez,1953-06-01,2009,3,FALSE,TRUE,0,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,8,150,electric,1,2022,9,2023,Liability Claim,4,2022,Wind/Hail Claim
H,M9C 4S5,296 Wellesworth Dr,Etobicoke,ON,CANADA,606,Lorraine Ward,2007-05-27,2009,2,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,8554654009,8,300,radiant,1,2022,11,2021,Other Type of Claim,3,2023,Fire Claim
H,M9B 1T6,82 Prennan Ave,Etobicoke,ON,CANADA,437,Ronald Adams,2005-07-01,2022,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,16,300,radiant,1,2022,5,2021,Liability Claim,1,2022,Other Type of Claim
H,M9B 4N3,200 Shaver Ave N,Etobicoke,ON,CANADA,,Michael Mejia,1991-06-15,2012,3,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,7818397978,5,150,oil,1,2022,2,2025,Personal Property Claim,8,2022,Sewer Backup Claim
H,M9C 1R1,211 Markland Dr,Etobicoke,ON,CANADA,,Donald Porter,1947-05-30,2010,1,FALSE,TRUE,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0,2,bigballs@gmail.com,8554654009,8,301,wood,1,2022,4,2022,Wind/Hail Claim,2,2024,Personal Property Claim
H,M9C 4S5,212 Wellesworth Dr,Etobicoke,ON,CANADA,,Wendy Brown,1969-05-13,2022,3,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,8554654009,16,150,naturalgas,1,2022,2,2025,Fire Claim,1,2024,Personal Property Claim
H,M9P 3J3,3 Brook Tree Cres,Etobicoke,ON,CANADA,708,Heidi Mahoney,1983-01-16,2016,1,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,16,301,electric,1,2022,5,2024,Other Type of Claim,4,2025,Sewer Backup Claim
H,M9N 2M1,44 Langside Ave,North York,ON,CANADA,,Travis Downs PhD,1963-09-29,2016,1,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,13,300,electric,1,2022,8,2023,Fire Claim,3,2021,Sewer Backup Claim
H,M9N 2M1,14 Langside Ave,North York,ON,CANADA,,Michael Mcgee,1950-10-25,2022,2,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,8554654009,8,150,electric,1,2022,9,2024,Water Damage Claim,6,2023,Sewer Backup Claim
H,M9P 3B1,20 Watling St,Etobicoke,ON,CANADA,,Gregory Reese,1990-03-13,2023,2,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,3,2022,Fire Claim,7,2025,Water Damage Claim
H,M9P 3A9,4 Crestridge Heights Rd,Etobicoke,ON,CANADA,17,Ruben Gibson,1988-04-01,2023,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,16,300,unknown,1,2022,8,2022,Other Type of Claim,6,2024,Personal Property Claim
H,M9A 3V3,1257 Royal York Rd,Etobicoke,ON,CANADA,550,Alejandra Brown,1966-02-26,2021,1,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,13,150,oil,1,2022,6,2022,Water Damage Claim,6,2022,Liability Claim
H,M9P 3N3,24 Hartsdale Dr,Etobicoke,ON,CANADA,,Ashley Barron,1979-04-24,2024,3,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,bigballs@gmail.com,8554654009,13,301,unknown,1,2022,5,2022,Sewer Backup Claim,1,2021,Fire Claim
H,M9B 4S1,362 Rathburn Rd,Etobicoke,ON,CANADA,,Mary Wood,1949-08-27,2020,2,FALSE,FALSE,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,5,150,wood,1,2022,12,2024,Water Damage Claim,2,2025,Other Type of Claim
H,M9R 3T9,31 Clarion Rd,Etobicoke,ON,CANADA,,Courtney Mckinney,2003-12-24,2024,2,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,bigballs@gmail.com,2897308160,5,150,none,1,2022,4,2022,Fire Claim,6,2022,Personal Property Claim
H,,15 Jardine Pl,Etobicoke,ON,CANADA,,Shelia Fry,1996-11-30,2020,1,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,2897308160,13,301,water,1,2022,8,2024,Personal Property Claim,9,2022,Wind/Hail Claim
H,M9R 3N3,104 Celestine Dr,Etobicoke,ON,CANADA,188,Jason Smith,1975-06-11,2013,3,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,4,2023,Wind/Hail Claim,9,2023,Other Type of Claim
H,M9A 3V3,5 Bearwood Dr,Etobicoke,ON,CANADA,,Stephanie Anderson,1993-11-22,2023,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,bigballs@gmail.com,2897308160,8,150,electric,1,2022,2,2022,Wind/Hail Claim,6,2023,Liability Claim
H,M9R 3T9,43 Clarion Rd,Etobicoke,ON,CANADA,,Cindy Reed,2001-09-28,2014,2,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,1,bigballs@gmail.com,7818397978,16,150,none,1,2022,1,2021,Sewer Backup Claim,10,2024,Wind/Hail Claim
H,M9B 5S6,9 Summerfield Cres,Etobicoke,ON,CANADA,,Jesse Rollins,1953-03-05,2020,1,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,8,150,naturalgas,1,2022,1,2023,Other Type of Claim,8,2022,Fire Claim
H,,33 Woodcrest Dr,Etobicoke,ON,CANADA,,Melinda Edwards MD,2006-05-21,2009,3,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,bigballs@gmail.com,2897308160,13,300,wood,1,2022,1,2025,Personal Property Claim,12,2024,Wind/Hail Claim
H,M9R 3T9,39 Vanderbrent Cres,Etobicoke,ON,CANADA,629,Margaret Gibbs,1965-09-13,2011,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,13,301,water,1,2022,9,2024,Fire Claim,1,2025,Other Type of Claim
H,,28 Knoll Dr,Etobicoke,ON,CANADA,175,Robert Walker,1959-09-05,2020,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,8554654009,5,300,unknown,1,2022,4,2021,Personal Property Claim,5,2022,Other Type of Claim
H,,46 Waterford Dr,Etobicoke,ON,CANADA,,Austin Jennings,1968-09-14,2009,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,2897308160,5,300,radiant,1,2022,12,2022,Fire Claim,3,2025,Liability Claim
H,M9R 4A3,30 Pettit Dr,Etobicoke,ON,CANADA,527,Rachel Webster,1964-07-24,2019,1,FALSE,TRUE,2,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,8,300,none,1,2022,1,2023,Wind/Hail Claim,9,2023,Wind/Hail Claim
H,M9R 2Y1,21 Sheffley Cres,Etobicoke,ON,CANADA,586,Joseph Cole,1965-07-12,2015,3,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,7818397978,16,301,water,1,2022,11,2023,Sewer Backup Claim,4,2024,Sewer Backup Claim
H,M9R 2Y1,26 Sheffley Cres,Etobicoke,ON,CANADA,406,Rhonda Williams,1990-06-28,2014,3,FALSE,TRUE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,2897308160,8,150,oil,1,2022,1,2022,Liability Claim,5,2025,Water Damage Claim
H,M9R 1K8,30 Shadwick Dr,Etobicoke,ON,CANADA,274,Derrick Lopez,1957-08-17,2014,3,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,2,bigballs@gmail.com,2897308160,8,301,geothermal,1,2022,4,2025,Personal Property Claim,8,2022,Wind/Hail Claim
H,M9N 3A8,2016 Lawrence Ave W,York,ON,CANADA,280,Richard Smith,2002-12-11,2015,2,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,1,bigballs@gmail.com,8554654009,5,301,none,1,2022,2,2021,Fire Claim,12,2024,Other Type of Claim
H,M9A 4S4,9 Knowland Dr,Etobicoke,ON,CANADA,,Misty Mejia,1976-09-07,2013,3,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,7818397978,13,150,electric,1,2022,8,2021,Fire Claim,5,2024,Wind/Hail Claim
H,M9P 1A6,7 Whitecroft Pl,Etobicoke,ON,CANADA,,Amanda Collins,1965-01-18,2009,2,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,5,300,water,1,2022,9,2022,Fire Claim,4,2021,Other Type of Claim
H,M9P 1A6,1 Whitecroft Pl,Etobicoke,ON,CANADA,272,Stephanie Sims,1995-06-11,2014,1,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,bigballs@gmail.com,7818397978,16,300,unknown,1,2022,12,2023,Fire Claim,5,2024,Water Damage Claim
H,,6 Cross St,York,ON,CANADA,,Lisa Bryant,1951-05-15,2017,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,8,300,radiant,1,2022,7,2022,Liability Claim,2,2021,Wind/Hail Claim
H,M9P 3W3,33 Riverlea Dr,Etobicoke,ON,CANADA,313,David Hutchinson,1968-04-07,2020,1,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,bigballs@gmail.com,7818397978,8,150,oil,1,2022,3,2022,Fire Claim,7,2021,Sewer Backup Claim
H,M9P 3W3,753 Scarlett Rd,Etobicoke,ON,CANADA,367,Keith Welch,1995-08-13,2009,3,FALSE,TRUE,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,8554654009,16,300,none,1,2022,5,2022,Fire Claim,9,2022,Fire Claim
H,M9P 3W3,15 Westona St,Etobicoke,ON,CANADA,481,Elizabeth Perkins,1986-01-28,2023,3,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,7818397978,16,301,oil,1,2022,5,2022,Wind/Hail Claim,12,2025,Fire Claim
H,M9R 1K8,27 Shadwick Dr,Etobicoke,ON,CANADA,,Elizabeth Garcia,2000-05-16,2009,2,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,13,150,water,1,2022,9,2024,Water Damage Claim,9,2022,Liability Claim
H,M9R 2R7,24 Strathdee Dr,Etobicoke,ON,CANADA,748,Robert Gonzales,2002-11-04,2024,3,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,7,2022,Liability Claim,11,2021,Sewer Backup Claim
H,M9P 3J3,41 Hamptonbrook Dr,Etobicoke,ON,CANADA,112,Fernando Edwards,1996-09-21,2016,3,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,8554654009,8,300,wood,1,2022,5,2022,Other Type of Claim,6,2023,Wind/Hail Claim
H,M9B 6A4,110 Antioch Dr,Etobicoke,ON,CANADA,,Lawrence Sanchez,1973-01-15,2018,2,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,bigballs@gmail.com,8554654009,13,150,unknown,1,2022,8,2023,Liability Claim,3,2021,Other Type of Claim
H,M6M 5H6,42 Lippincott St W,York,ON,CANADA,755,Thomas White,1967-11-19,2012,2,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,8554654009,5,301,none,1,2022,9,2021,Wind/Hail Claim,11,2022,Liability Claim
H,M9R 3T9,17 Van Camp Pl,Etobicoke,ON,CANADA,500,David Taylor,1994-08-05,2011,1,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,7818397978,5,301,wood,1,2022,2,2023,Fire Claim,1,2022,Wind/Hail Claim
H,M9P 3J3,26 Hamptonbrook Dr,Etobicoke,ON,CANADA,,Victoria Wilkins,1961-09-25,2018,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,bigballs@gmail.com,7818397978,8,300,naturalgas,1,2022,7,2022,Other Type of Claim,1,2022,Water Damage Claim
H,,30 Prince George Dr,Etobicoke,ON,CANADA,680,Larry Wilson,2003-02-10,2015,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,1,bigballs@gmail.com,2897308160,13,150,naturalgas,1,2022,7,2022,Other Type of Claim,11,2021,Water Damage Claim
H,M9P 3B1,24 Kylemore Cres,Etobicoke,ON,CANADA,618,Angela Donaldson,1981-10-02,2024,3,FALSE,FALSE,2,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,8,300,wood,1,2022,10,2021,Other Type of Claim,1,2025,Fire Claim
H,M9P 3W3,19 Kentroyal Dr,Etobicoke,ON,CANADA,,Michael Carter,1960-06-04,2009,3,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,16,301,wood,1,2022,9,2023,Water Damage Claim,10,2024,Sewer Backup Claim
H,M9N 2M1,60 Lockerbie Ave,North York,ON,CANADA,,Dawn White,1964-10-13,2015,2,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,bigballs@gmail.com,2897308160,5,300,wood,1,2022,4,2025,Sewer Backup Claim,7,2022,Liability Claim
H,M9P 3J3,7 Norby Cres,Etobicoke,ON,CANADA,324,Timothy Grimes,1945-07-17,2016,3,FALSE,FALSE,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,7818397978,13,150,electric,1,2022,8,2023,Sewer Backup Claim,8,2021,Wind/Hail Claim
H,,15 Fabian Pl,Etobicoke,ON,CANADA,,Andrew Ward,1964-09-11,2011,2,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,8,301,naturalgas,1,2022,12,2021,Sewer Backup Claim,1,2022,Wind/Hail Claim
H,,20 Drury Lane,Etobicoke,ON,CANADA,,Carl Allen,1947-03-29,2019,2,FALSE,FALSE,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,bigballs@gmail.com,8554654009,16,301,electric,1,2022,5,2022,Sewer Backup Claim,10,2025,Water Damage Claim
H,M9P 3B6,1543 Royal York Rd,Etobicoke,ON,CANADA,925,Savannah Jackson,1948-09-18,2009,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,2897308160,5,301,wood,1,2022,4,2024,Sewer Backup Claim,1,2025,Fire Claim
H,M9P 2C3,21 Tewsley Pl,Etobicoke,ON,CANADA,,Jennifer Burke,1990-03-18,2009,3,FALSE,FALSE,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,bigballs@gmail.com,2897308160,13,301,unknown,1,2022,4,2021,Fire Claim,7,2021,Water Damage Claim
H,M9R 1V8,3 Delbasso Crt,Etobicoke,ON,CANADA,,Gloria George,1995-06-08,2021,2,FALSE,TRUE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,7818397978,13,300,none,1,2022,9,2022,Sewer Backup Claim,1,2023,Other Type of Claim
H,,42 Forest Point Dr,York,ON,CANADA,423,Jeanne Butler,1999-06-17,2019,2,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,8,301,water,1,2022,9,2023,Other Type of Claim,8,2022,Liability Claim
H,M9P 3B2,17 Pagebrook Dr,Etobicoke,ON,CANADA,424,Aaron Marsh,1955-08-21,2020,1,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,8,150,water,1,2022,5,2022,Water Damage Claim,8,2022,Water Damage Claim
H,M9P 1E9,175 Chapman Rd,Etobicoke,ON,CANADA,,Jordan Allison,1956-09-08,2018,3,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,0,bigballs@gmail.com,2897308160,5,301,radiant,1,2022,7,2022,Liability Claim,3,2024,Personal Property Claim
H,M9P 3W3,4 Yorkleigh Ave,Etobicoke,ON,CANADA,,Marcus Burgess,1985-03-09,2014,2,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,13,300,wood,1,2022,7,2021,Wind/Hail Claim,1,2024,Sewer Backup Claim
H,,96 William St,York,ON,CANADA,,Amanda Briggs,1958-08-12,2013,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,bigballs@gmail.com,2897308160,13,150,electric,1,2022,6,2023,Fire Claim,1,2023,Water Damage Claim
H,M9M 1A9,1 Yorkdale Cres,North York,ON,CANADA,714,David Tucker,1990-02-27,2019,1,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,8,300,none,1,2022,3,2023,Wind/Hail Claim,3,2022,Liability Claim
H,M9R 4A3,46 Pettit Dr,Etobicoke,ON,CANADA,911,Jeffrey Campbell,1948-06-15,2010,1,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,1,bigballs@gmail.com,7818397978,5,150,none,1,2022,8,2022,Personal Property Claim,3,2021,Sewer Backup Claim
H,K2E 7J8,5 Parmalea Cres,Etobicoke,ON,CANADA,129,Susan Anderson,2006-04-10,2009,1,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,1,bigballs@gmail.com,7818397978,13,301,oil,1,2022,9,2024,Sewer Backup Claim,11,2022,Water Damage Claim
H,M9P 3P1,14 Adriatic Rd,Etobicoke,ON,CANADA,,Michael Kramer,1994-01-23,2015,3,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,8,150,none,1,2022,1,2022,Sewer Backup Claim,10,2024,Other Type of Claim
H,M9P 2E8,69 Saskatoon Dr,Etobicoke,ON,CANADA,449,Jose Morales,1977-08-11,2009,3,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,13,301,electric,1,2022,4,2022,Personal Property Claim,1,2025,Water Damage Claim
H,M9R 2K5,97 Blackfriar Ave,Etobicoke,ON,CANADA,,Sarah Miller,1951-08-05,2019,3,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,8554654009,16,300,none,1,2022,5,2024,Other Type of Claim,3,2023,Personal Property Claim
H,M9P 2E8,46 Winnipeg Rd,Etobicoke,ON,CANADA,490,Ryan Davis,2004-09-06,2020,3,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,8554654009,8,150,oil,1,2022,8,2022,Fire Claim,10,2024,Other Type of Claim
H,M9P 2E8,49 Winnipeg Rd,Etobicoke,ON,CANADA,,Lisa Hill,1970-02-10,2020,2,FALSE,FALSE,1,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,8,301,water,1,2022,12,2024,Liability Claim,5,2022,Water Damage Claim
H,M9W 1Z3,30 Benway Dr,Etobicoke,ON,CANADA,799,John Jackson,1977-03-03,2019,1,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,2897308160,8,300,unknown,1,2022,9,2021,Sewer Backup Claim,6,2025,Personal Property Claim
H,M9W 2C6,78 Stavely Cres,Etobicoke,ON,CANADA,,Jacob Ruiz,1999-07-21,2023,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,bigballs@gmail.com,7818397978,16,150,wood,1,2022,10,2022,Water Damage Claim,1,2022,Liability Claim
