insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,K6H1A9,91698 Rodriguez Villages Suite 853,West Tamara,ON,CANADA,707,Lisa Thomas DDS,1982-11-09,2012,2,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,bigballs@gmail.com,2897308160,5,301,none,1,2022,6,2022,Sewer Backup Claim,1,2022,Wind/Hail Claim
H,L7Y 4A4,9936 Marilyn Manors,South Paulaview,ON,CANADA,,Kelly Stewart,1996-06-08,2011,2,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,8,301,none,1,2022,10,2025,Water Damage Claim,11,2021,Wind/Hail Claim
H,K8N 6T8,695 Smith Squares Apt. 829,East Chelseaport,ON,CANADA,,Stephen Rivera,1970-12-16,2024,3,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,8554654009,13,150,electric,1,2022,1,2022,Other Type of Claim,9,2024,Wind/Hail Claim
H,N4T2T4,2160 Cory Ways,Nathanmouth,ON,CANADA,423,Rebecca Young,1963-05-13,2021,2,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,3,bigballs@gmail.com,7818397978,8,301,radiant,1,2022,1,2024,Water Damage Claim,3,2025,Personal Property Claim
H,K2B 7X5,347 Morgan Brooks,Thomaston,ON,CANADA,622,Michelle Perez,1956-07-20,2016,2,FALSE,TRUE,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,3,bigballs@gmail.com,8554654009,5,301,oil,1,2022,8,2021,Liability Claim,9,2022,Wind/Hail Claim
H,M3Y5E9,810 James Camp,Dylanhaven,ON,CANADA,,Leonard Flores,1948-04-01,2023,3,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,bigballs@gmail.com,2897308160,16,301,electric,1,2022,5,2025,Fire Claim,6,2024,Wind/Hail Claim
H,P9N5N8,67919 Natasha Tunnel,New Danielmouth,ON,CANADA,17,Gregory Kennedy,1996-05-27,2021,3,FALSE,TRUE,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,7818397978,8,301,water,1,2022,6,2025,Personal Property Claim,10,2021,Personal Property Claim
H,K1S 7A4,17552 Summers Manor,Rubenview,ON,CANADA,153,Beverly Fowler,1963-04-09,2022,3,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,7818397978,16,150,naturalgas,1,2022,5,2022,Wind/Hail Claim,2,2021,Personal Property Claim
H,P6A9P8,7907 Rollins Plains,New Meghanburgh,ON,CANADA,674,Scott Zimmerman,2006-08-09,2010,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,8554654009,5,301,none,1,2022,9,2025,Other Type of Claim,8,2022,Liability Claim
H,P5J 9R5,615 Wade Well,South Justinhaven,ON,CANADA,34,Leslie Kelly,1956-12-10,2017,1,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,5,300,oil,1,2022,9,2025,Other Type of Claim,9,2022,Wind/Hail Claim
H,P8K9R2,927 Moore Light Apt. 519,Cherylhaven,ON,CANADA,460,Emily Gilbert,1982-03-18,2024,3,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,8554654009,16,301,electric,1,2022,3,2022,Fire Claim,12,2022,Water Damage Claim
H,N6P5K5,020 Beth Locks,Vanessaborough,ON,CANADA,616,Mark Evans,1981-08-28,2023,2,FALSE,TRUE,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,9,2025,Other Type of Claim,6,2021,Liability Claim
H,P8Y2R3,6562 Savannah Roads Apt. 499,Port Ryanport,ON,CANADA,919,Randy Smith,2005-11-15,2021,1,FALSE,TRUE,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,11,2022,Water Damage Claim,7,2025,Personal Property Claim
H,P8K 7E5,93320 Stevens Lodge,South Crystal,ON,CANADA,,Tammy Lam,1970-12-21,2015,3,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,2897308160,16,150,electric,1,2022,9,2022,Personal Property Claim,8,2025,Fire Claim
H,L8N 1R5,9405 Brown Neck,Port Stacey,ON,CANADA,,Michael Lewis,1991-03-30,2011,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,13,150,water,1,2022,6,2024,Wind/Hail Claim,5,2022,Wind/Hail Claim
H,L2X 8S7,347 Watson Trafficway,Michealberg,ON,CANADA,,Bradley Marquez,1989-09-30,2018,2,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,5,2024,Fire Claim,7,2023,Sewer Backup Claim
H,K3T2X5,816 Lopez Greens Suite 962,Brandontown,ON,CANADA,,Sharon Glass,1950-08-22,2021,1,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,8554654009,8,150,unknown,1,2022,6,2022,Personal Property Claim,9,2022,Water Damage Claim
H,P3T 4R1,373 Johnson Manor Suite 830,Jeremyberg,ON,CANADA,,Danny James,1982-09-13,2019,2,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,bigballs@gmail.com,8554654009,16,150,geothermal,1,2022,12,2022,Wind/Hail Claim,9,2022,Water Damage Claim
H,L5S 7Y1,9913 Jennifer Mill Suite 279,Craigfurt,ON,CANADA,999,Alexandra Martinez,1953-06-01,2009,3,FALSE,TRUE,0,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,bigballs@gmail.com,8554654009,8,150,electric,1,2022,9,2023,Liability Claim,4,2022,Wind/Hail Claim
H,L1M 2H6,18817 Tiffany Valleys,West Davidbury,ON,CANADA,606,Lorraine Ward,2007-05-27,2009,2,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,8,300,radiant,1,2022,11,2021,Other Type of Claim,3,2023,Fire Claim
H,P5A 2G3,41758 Moore Dale Apt. 181,Espinozaburgh,ON,CANADA,437,Ronald Adams,2005-07-01,2022,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,3,bigballs@gmail.com,8554654009,16,300,radiant,1,2022,5,2021,Liability Claim,1,2022,Other Type of Claim
H,P6C 7P7,46484 Brooke Mall Apt. 332,Melendezberg,ON,CANADA,,Michael Mejia,1991-06-15,2012,3,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,7818397978,5,150,oil,1,2022,2,2025,Personal Property Claim,8,2022,Sewer Backup Claim
H,P2G3X3,442 Keith Ranch Apt. 732,Lake Kevin,ON,CANADA,,Donald Porter,1947-05-30,2010,1,FALSE,TRUE,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,8,301,wood,1,2022,4,2022,Wind/Hail Claim,2,2024,Personal Property Claim
H,N2N4Y3,115 Tara Flats,Lake Mary,ON,CANADA,,Wendy Brown,1969-05-13,2022,3,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,16,150,naturalgas,1,2022,2,2025,Fire Claim,1,2024,Personal Property Claim
H,L5V 4Y7,01471 Michelle Villages,Kevinport,ON,CANADA,708,Heidi Mahoney,1983-01-16,2016,1,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,8554654009,16,301,electric,1,2022,5,2024,Other Type of Claim,4,2025,Sewer Backup Claim
H,M6V 8V7,10834 Anne Throughway Apt. 088,West Joshua,ON,CANADA,,Travis Downs PhD,1963-09-29,2016,1,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,1,bigballs@gmail.com,7818397978,13,300,electric,1,2022,8,2023,Fire Claim,3,2021,Sewer Backup Claim
H,N7C1B1,709 Cunningham Pike,Michaelchester,ON,CANADA,,Michael Mcgee,1950-10-25,2022,2,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,3,bigballs@gmail.com,8554654009,8,150,electric,1,2022,9,2024,Water Damage Claim,6,2023,Sewer Backup Claim
H,P7G 3X3,546 Patrick Court,Lake Stevenberg,ON,CANADA,,Gregory Reese,1990-03-13,2023,2,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,3,2022,Fire Claim,7,2025,Water Damage Claim
H,P5E 2G6,950 Johnson Circles,Thomasborough,ON,CANADA,17,Ruben Gibson,1988-04-01,2023,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,16,300,unknown,1,2022,8,2022,Other Type of Claim,6,2024,Personal Property Claim
H,M4S3Y4,545 Norton Flats Apt. 737,East Bernardberg,ON,CANADA,550,Alejandra Brown,1966-02-26,2021,1,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,13,150,oil,1,2022,6,2022,Water Damage Claim,6,2022,Liability Claim
H,M3G 4L5,89058 Mills Run,North Williamton,ON,CANADA,,Ashley Barron,1979-04-24,2024,3,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,bigballs@gmail.com,8554654009,13,301,unknown,1,2022,5,2022,Sewer Backup Claim,1,2021,Fire Claim
H,P2A7N2,8379 Stephanie Shoal Apt. 946,Brandyfurt,ON,CANADA,,Mary Wood,1949-08-27,2020,2,FALSE,FALSE,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,3,bigballs@gmail.com,8554654009,5,150,wood,1,2022,12,2024,Water Damage Claim,2,2025,Other Type of Claim
H,P6E 9G7,06604 Thomas Key,New Alexandra,ON,CANADA,,Courtney Mckinney,2003-12-24,2024,2,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,1,bigballs@gmail.com,2897308160,5,150,none,1,2022,4,2022,Fire Claim,6,2022,Personal Property Claim
H,M6M 3R8,6288 Bryan Squares,Dawnview,ON,CANADA,,Shelia Fry,1996-11-30,2020,1,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,2897308160,13,301,water,1,2022,8,2024,Personal Property Claim,9,2022,Wind/Hail Claim
H,P8B 7S4,16407 Cooper Mount Apt. 669,Richmondtown,ON,CANADA,188,Jason Smith,1975-06-11,2013,3,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,4,2023,Wind/Hail Claim,9,2023,Other Type of Claim
H,N9Y 8A7,6269 Jonathan Forge,East Cindy,ON,CANADA,,Stephanie Anderson,1993-11-22,2023,1,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,3,bigballs@gmail.com,2897308160,8,150,electric,1,2022,2,2022,Wind/Hail Claim,6,2023,Liability Claim
H,K4S9R9,90936 Adams Village Apt. 221,Thomastown,ON,CANADA,,Cindy Reed,2001-09-28,2014,2,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,bigballs@gmail.com,7818397978,16,150,none,1,2022,1,2021,Sewer Backup Claim,10,2024,Wind/Hail Claim
H,P5G 5K7,54429 Anna Estates Apt. 040,Lake Sarah,ON,CANADA,,Jesse Rollins,1953-03-05,2020,1,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,8,150,naturalgas,1,2022,1,2023,Other Type of Claim,8,2022,Fire Claim
H,K4L 7N1,5163 Daniel Trail,Perkinsshire,ON,CANADA,,Melinda Edwards MD,2006-05-21,2009,3,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,2,bigballs@gmail.com,2897308160,13,300,wood,1,2022,1,2025,Personal Property Claim,12,2024,Wind/Hail Claim
H,L3V1X7,76435 Jennifer Field,Millerhaven,ON,CANADA,629,Margaret Gibbs,1965-09-13,2011,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,2897308160,13,301,water,1,2022,9,2024,Fire Claim,1,2025,Other Type of Claim
H,M7P 2S1,115 Jimmy Alley Suite 437,Louiston,ON,CANADA,175,Robert Walker,1959-09-05,2020,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,bigballs@gmail.com,8554654009,5,300,unknown,1,2022,4,2021,Personal Property Claim,5,2022,Other Type of Claim
H,P4B1N8,88437 Mendoza Alley Apt. 563,West April,ON,CANADA,,Austin Jennings,1968-09-14,2009,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,2897308160,5,300,radiant,1,2022,12,2022,Fire Claim,3,2025,Liability Claim
H,N2P4P2,8329 Elizabeth Hills,Matthewtown,ON,CANADA,527,Rachel Webster,1964-07-24,2019,1,FALSE,TRUE,2,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,8,300,none,1,2022,1,2023,Wind/Hail Claim,9,2023,Wind/Hail Claim
H,M3K6C2,920 Mark Crossing Suite 479,Rangelfort,ON,CANADA,586,Joseph Cole,1965-07-12,2015,3,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,7818397978,16,301,water,1,2022,11,2023,Sewer Backup Claim,4,2024,Sewer Backup Claim
H,K7C6H5,89212 Mcguire Bridge,East Brittanyburgh,ON,CANADA,406,Rhonda Williams,1990-06-28,2014,3,FALSE,TRUE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,8,150,oil,1,2022,1,2022,Liability Claim,5,2025,Water Damage Claim
H,P8T7L3,770 Mcdaniel Common,East Ryan,ON,CANADA,274,Derrick Lopez,1957-08-17,2014,3,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,bigballs@gmail.com,2897308160,8,301,geothermal,1,2022,4,2025,Personal Property Claim,8,2022,Wind/Hail Claim
H,P1C3C6,03610 Murphy Shoal Apt. 349,North Rhondaport,ON,CANADA,280,Richard Smith,2002-12-11,2015,2,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,5,301,none,1,2022,2,2021,Fire Claim,12,2024,Other Type of Claim
H,P8M9L2,5280 Timothy Bridge,Meganbury,ON,CANADA,,Misty Mejia,1976-09-07,2013,3,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,7818397978,13,150,electric,1,2022,8,2021,Fire Claim,5,2024,Wind/Hail Claim
H,L3S 1M7,268 Burke Walk,New Jennifertown,ON,CANADA,,Amanda Collins,1965-01-18,2009,2,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3,bigballs@gmail.com,7818397978,5,300,water,1,2022,9,2022,Fire Claim,4,2021,Other Type of Claim
H,P6M5K2,0326 Pineda Lakes Apt. 285,Debrafort,ON,CANADA,272,Stephanie Sims,1995-06-11,2014,1,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,16,300,unknown,1,2022,12,2023,Fire Claim,5,2024,Water Damage Claim
H,M2C 8E1,6192 Jennifer Cape,East Markburgh,ON,CANADA,,Lisa Bryant,1951-05-15,2017,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,8554654009,8,300,radiant,1,2022,7,2022,Liability Claim,2,2021,Wind/Hail Claim
H,L4Y8J2,7576 Johnson Spring Suite 641,West Christopherhaven,ON,CANADA,313,David Hutchinson,1968-04-07,2020,1,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,8,150,oil,1,2022,3,2022,Fire Claim,7,2021,Sewer Backup Claim
H,L6L 8T6,83519 Gay Inlet Suite 978,North Josephborough,ON,CANADA,367,Keith Welch,1995-08-13,2009,3,FALSE,TRUE,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,16,300,none,1,2022,5,2022,Fire Claim,9,2022,Fire Claim
H,K9X3H7,6618 Adams Courts Suite 479,West Jessicachester,ON,CANADA,481,Elizabeth Perkins,1986-01-28,2023,3,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,bigballs@gmail.com,7818397978,16,301,oil,1,2022,5,2022,Wind/Hail Claim,12,2025,Fire Claim
H,L7J 8R6,82211 William Fields,Port Julieton,ON,CANADA,,Elizabeth Garcia,2000-05-16,2009,2,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,3,bigballs@gmail.com,8554654009,13,150,water,1,2022,9,2024,Water Damage Claim,9,2022,Liability Claim
H,N3N 6B8,98849 Nancy Gardens Suite 360,Phillipsfurt,ON,CANADA,748,Robert Gonzales,2002-11-04,2024,3,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,7818397978,13,301,radiant,1,2022,7,2022,Liability Claim,11,2021,Sewer Backup Claim
H,K1V 6Y2,959 Lewis Trail,Christinatown,ON,CANADA,112,Fernando Edwards,1996-09-21,2016,3,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,8554654009,8,300,wood,1,2022,5,2022,Other Type of Claim,6,2023,Wind/Hail Claim
H,K1L 9B8,39318 Adams Crossroad,Victoriabury,ON,CANADA,,Lawrence Sanchez,1973-01-15,2018,2,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,8554654009,13,150,unknown,1,2022,8,2023,Liability Claim,3,2021,Other Type of Claim
H,M9L3E5,1285 Jimmy Villages Suite 571,Port Johntown,ON,CANADA,755,Thomas White,1967-11-19,2012,2,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,5,301,none,1,2022,9,2021,Wind/Hail Claim,11,2022,Liability Claim
H,P2J4R1,483 Smith Club,West Catherine,ON,CANADA,500,David Taylor,1994-08-05,2011,1,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,3,bigballs@gmail.com,7818397978,5,301,wood,1,2022,2,2023,Fire Claim,1,2022,Wind/Hail Claim
H,P1E 4R8,51736 Williamson Springs Apt. 083,Lake Jennyport,ON,CANADA,,Victoria Wilkins,1961-09-25,2018,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,bigballs@gmail.com,7818397978,8,300,naturalgas,1,2022,7,2022,Other Type of Claim,1,2022,Water Damage Claim
H,K4B 3X4,1141 Nguyen Islands Apt. 015,Oconnellberg,ON,CANADA,680,Larry Wilson,2003-02-10,2015,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,2,bigballs@gmail.com,2897308160,13,150,naturalgas,1,2022,7,2022,Other Type of Claim,11,2021,Water Damage Claim
H,K9A 9V4,24447 Clark Harbors,Port Lisamouth,ON,CANADA,618,Angela Donaldson,1981-10-02,2024,3,FALSE,FALSE,2,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,8,300,wood,1,2022,10,2021,Other Type of Claim,1,2025,Fire Claim
H,N7S9T3,727 Ramirez Course Suite 329,Scottland,ON,CANADA,,Michael Carter,1960-06-04,2009,3,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,2897308160,16,301,wood,1,2022,9,2023,Water Damage Claim,10,2024,Sewer Backup Claim
H,M6M2S1,241 Nelson Squares,Lake Sheena,ON,CANADA,,Dawn White,1964-10-13,2015,2,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,3,bigballs@gmail.com,2897308160,5,300,wood,1,2022,4,2025,Sewer Backup Claim,7,2022,Liability Claim
H,N8A 9P2,9066 Smith Parks,Port Christopherville,ON,CANADA,324,Timothy Grimes,1945-07-17,2016,3,FALSE,FALSE,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,7818397978,13,150,electric,1,2022,8,2023,Sewer Backup Claim,8,2021,Wind/Hail Claim
H,P5J 1A6,4977 Francisco Mission,East Jacquelineland,ON,CANADA,,Andrew Ward,1964-09-11,2011,2,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,3,bigballs@gmail.com,8554654009,8,301,naturalgas,1,2022,12,2021,Sewer Backup Claim,1,2022,Wind/Hail Claim
H,M3A 5J3,83636 Laura Ports,Port Carlymouth,ON,CANADA,,Carl Allen,1947-03-29,2019,2,FALSE,FALSE,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,8554654009,16,301,electric,1,2022,5,2022,Sewer Backup Claim,10,2025,Water Damage Claim
H,P4N7S4,62776 Cynthia Brook Apt. 847,Hernandezville,ON,CANADA,925,Savannah Jackson,1948-09-18,2009,1,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,2897308160,5,301,wood,1,2022,4,2024,Sewer Backup Claim,1,2025,Fire Claim
H,P4B 7R5,1257 Vasquez Walk,East Jamesfort,ON,CANADA,,Jennifer Burke,1990-03-18,2009,3,FALSE,FALSE,2,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,13,301,unknown,1,2022,4,2021,Fire Claim,7,2021,Water Damage Claim
H,L7B8G9,21195 Washington Turnpike Suite 008,Hunterbury,ON,CANADA,,Gloria George,1995-06-08,2021,2,FALSE,TRUE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,7818397978,13,300,none,1,2022,9,2022,Sewer Backup Claim,1,2023,Other Type of Claim
H,K9E3X4,071 Jones Roads Apt. 399,East Misty,ON,CANADA,423,Jeanne Butler,1999-06-17,2019,2,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,8,301,water,1,2022,9,2023,Other Type of Claim,8,2022,Liability Claim
H,P3A5C7,64519 Snyder Spurs Suite 667,New Joshuafort,ON,CANADA,424,Aaron Marsh,1955-08-21,2020,1,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,7818397978,8,150,water,1,2022,5,2022,Water Damage Claim,8,2022,Water Damage Claim
H,K7N 9Y1,29657 Campos Hill Suite 991,Carlaborough,ON,CANADA,,Jordan Allison,1956-09-08,2018,3,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,2897308160,5,301,radiant,1,2022,7,2022,Liability Claim,3,2024,Personal Property Claim
H,K8V 4B8,0689 Shannon Green Suite 220,Port Michaelchester,ON,CANADA,,Marcus Burgess,1985-03-09,2014,2,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,8554654009,13,300,wood,1,2022,7,2021,Wind/Hail Claim,1,2024,Sewer Backup Claim
H,L5E2G7,2119 Leon Stravenue Suite 396,Michealhaven,ON,CANADA,,Amanda Briggs,1958-08-12,2013,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,1,bigballs@gmail.com,2897308160,13,150,electric,1,2022,6,2023,Fire Claim,1,2023,Water Damage Claim
H,K8A 2T2,758 Charles Circles Apt. 676,Aaronland,ON,CANADA,714,David Tucker,1990-02-27,2019,1,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,8,300,none,1,2022,3,2023,Wind/Hail Claim,3,2022,Liability Claim
H,P3S 4N2,2640 April Tunnel Suite 077,Moniquechester,ON,CANADA,911,Jeffrey Campbell,1948-06-15,2010,1,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,3,bigballs@gmail.com,7818397978,5,150,none,1,2022,8,2022,Personal Property Claim,3,2021,Sewer Backup Claim
H,L6C1A6,58492 Nancy Mount Apt. 153,Lake Leroy,ON,CANADA,129,Susan Anderson,2006-04-10,2009,1,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,3,bigballs@gmail.com,7818397978,13,301,oil,1,2022,9,2024,Sewer Backup Claim,11,2022,Water Damage Claim
H,N7V7C4,2165 Ruben Wall,New Connie,ON,CANADA,,Michael Kramer,1994-01-23,2015,3,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,2897308160,8,150,none,1,2022,1,2022,Sewer Backup Claim,10,2024,Other Type of Claim
H,P1B 9X2,9420 Jessica Summit Apt. 882,West Brooke,ON,CANADA,449,Jose Morales,1977-08-11,2009,3,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,13,301,electric,1,2022,4,2022,Personal Property Claim,1,2025,Water Damage Claim
H,N3H2C1,838 Mark Estate Suite 121,Lake Brandi,ON,CANADA,,Sarah Miller,1951-08-05,2019,3,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,3,bigballs@gmail.com,8554654009,16,300,none,1,2022,5,2024,Other Type of Claim,3,2023,Personal Property Claim
H,M2J1T9,879 Melissa Ranch Suite 255,Morrowland,ON,CANADA,490,Ryan Davis,2004-09-06,2020,3,FALSE,TRUE,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,8,150,oil,1,2022,8,2022,Fire Claim,10,2024,Other Type of Claim
